DateTime,Currency,Name,Country,Volatility,Actual,Previous,Consensus
02/01/2019 15:00:00,USD,Wholesale Inventories,United States,1,0.300,0.800,0.500
02/01/2019 15:00:00,USD,ISM Prices Paid,United States,2,49.600,54.900,54.500
02/01/2019 15:00:00,USD,ISM Manufacturing PMI,United States,3,56.600,54.100,54.200
02/01/2019 15:00:00,USD,Construction Spending (MoM),United States,1,0.800,-0.100,0.200
02/01/2019 18:00:00,USD,Baker Hughes US Oil Rig Count,United States,2,847.000,862.000,
02/01/2019 20:30:00,EUR,CFTC EUR NC Net Positions,European Monetary Union,1,-58.500,-53.100,
02/01/2019 20:30:00,USD,CFTC Oil NC Net Positions,United States,1,306.300,309.600,
02/01/2019 20:30:00,USD,CFTC Gold NC Net Positions,United States,1,111.000,76.000,
02/01/2019 20:30:00,USD,CFTC USD NC Net Positions,United States,1,170.200,210.300,
02/01/2019 20:30:00,USD,Total Vehicle Sales,United States,1,16.700,17.550,17.200
02/04/2019 08:30:00,EUR,ECB's Mersch speech,European Monetary Union,2,,,
02/04/2019 09:30:00,EUR,Sentix Investor Confidence,European Monetary Union,1,-3.700,-1.500,-0.600
02/04/2019 10:00:00,EUR,Producer Price Index (YoY),European Monetary Union,1,3.000,4.000,3.200
02/04/2019 10:00:00,EUR,Producer Price Index (MoM),European Monetary Union,1,-0.800,-0.300,-0.600
02/04/2019 14:45:00,USD,ISM-NY Business Conditions Index,United States,1,63.400,65.400,
02/04/2019 15:00:00,USD,Factory Orders (MoM),United States,2,-0.600,-2.100,0.200
02/04/2019 15:00:00,USD,Durable Goods Orders,United States,2,0.700,0.800,
02/04/2019 15:00:00,USD,Durable Goods Orders ex Transportation,United States,2,-0.400,-0.300,
02/04/2019 15:00:00,USD,Durable Goods Orders ex Defense,United States,3,-0.100,-0.100,
02/04/2019 16:30:00,USD,3-Month Bill Auction,United States,1,2.385,2.375,
02/04/2019 16:30:00,USD,6-Month Bill Auction,United States,1,2.440,2.450,
02/04/2019 19:00:00,USD,Loan Officer Survey,United States,1,,,
02/05/2019 00:30:00,USD,Fed's Mester speech,United States,2,,,
02/05/2019 08:50:00,EUR,Markit PMI Composite,France,1,48.200,47.900,47.900
02/05/2019 08:50:00,EUR,Markit Services PMI,France,1,47.800,47.500,47.500
02/05/2019 08:55:00,EUR,Markit Services PMI,Germany,1,53.000,53.100,53.100
02/05/2019 08:55:00,EUR,Markit PMI Composite,Germany,2,52.100,52.100,52.100
02/05/2019 09:00:00,EUR,Markit Services PMI,European Monetary Union,1,51.200,50.800,50.800
02/05/2019 09:00:00,EUR,Markit PMI Composite,European Monetary Union,2,51.000,50.700,50.700
02/05/2019 10:00:00,EUR,Retail Sales (MoM),European Monetary Union,1,-1.600,0.600,-1.600
02/05/2019 10:00:00,EUR,Retail Sales (YoY),European Monetary Union,2,0.800,1.100,0.500
02/05/2019 13:55:00,USD,Redbook Index (YoY),United States,1,5.700,5.800,
02/05/2019 13:55:00,USD,Redbook Index (MoM),United States,1,-2.000,-1.800,
02/05/2019 14:45:00,USD,Markit PMI Composite,United States,2,54.400,54.500,54.500
02/05/2019 14:45:00,USD,Markit Services PMI,United States,2,54.200,54.200,54.200
02/05/2019 15:00:00,USD,ISM Non-Manufacturing PMI,United States,3,56.700,57.600,57.200
02/05/2019 15:01:38,USD,IBD/TIPP Economic Optimism (MoM),United States,1,50.300,52.300,53.100
02/05/2019 18:00:00,USD,3-Year Note Auction,United States,1,2.502,2.559,
02/05/2019 20:30:00,USD,CFTC Gold NC Net Positions,United States,1,123.800,111.000,
02/05/2019 20:30:00,USD,CFTC Oil NC Net Positions,United States,1,298.700,306.300,
02/05/2019 20:30:00,USD,CFTC USD NC Net Positions,United States,1,165.500,170.200,
02/05/2019 20:30:00,EUR,CFTC EUR NC Net Positions,European Monetary Union,1,-46.600,-58.500,
02/05/2019 21:30:00,USD,API Weekly Crude Oil Stock,United States,1,2.514,2.098,
02/06/2019 02:00:00,USD,President Trump State of the Union address,United States,2,,,
02/06/2019 07:00:00,EUR,Factory Orders n.s.a. (YoY),Germany,1,-7.000,-4.300,
02/06/2019 07:00:00,EUR,Factory Orders s.a. (MoM),Germany,2,-1.600,-1.000,0.300
02/06/2019 12:00:00,USD,MBA Mortgage Applications,United States,1,-2.500,-3.000,
02/06/2019 13:30:00,USD,Trade Balance,United States,2,-49.300,-55.500,-54.000
02/06/2019 13:30:00,USD,Goods Trade Balance,United States,1,-70.480,-76.800,
02/06/2019 15:30:00,USD,EIA Crude Oil Stocks Change,United States,1,1.263,0.919,2.179
02/06/2019 18:00:00,USD,10-Year Note Auction,United States,1,2.689,2.728,
02/06/2019 23:05:00,USD,Fed's Quarles speech,United States,2,,,
02/07/2019 00:00:00,USD,Fed's Chair Powell speech,United States,3,,,
02/07/2019 07:00:00,EUR,Industrial Production s.a. (MoM),Germany,2,-0.400,-1.900,0.700
02/07/2019 07:00:00,EUR,Industrial Production n.s.a. w.d.a. (YoY),Germany,1,-3.900,-4.700,
02/07/2019 07:45:00,EUR,Trade Balance EUR,France,1,-4.650,-5.100,-4.000
02/07/2019 07:45:00,EUR,"Imports, EUR",France,1,47.120,46.300,
02/07/2019 07:45:00,EUR,"Exports, EUR",France,1,42.450,41.200,
02/07/2019 07:45:00,EUR,Current Account,France,1,-1.100,-2.800,
02/07/2019 07:45:01,EUR,Individual Investment (Current Year),France,1,10.000,1.000,
02/07/2019 09:00:00,EUR,Economic Bulletin,European Monetary Union,2,,,
02/07/2019 10:00:00,EUR,European Commission releases Economic Growth Forecasts,European Monetary Union,2,,,
02/07/2019 10:19:06,EUR,10-y Bond Auction,France,1,0.570,0.680,
02/07/2019 12:15:00,EUR,ECB's Mersch speech,European Monetary Union,2,,,
02/07/2019 13:30:00,USD,Initial Jobless Claims 4-week average,United States,2,225.500,223.250,
02/07/2019 13:30:00,USD,Initial Jobless Claims,United States,2,234.000,253.000,221.000
02/07/2019 13:30:00,USD,Continuing Jobless Claims,United States,2,1.736,1.782,1.720
02/07/2019 14:15:00,USD,Fed's Kaplan speech,United States,2,,,
02/07/2019 14:30:00,USD,Fed's Clarida speech,United States,2,,,
02/07/2019 15:30:00,USD,EIA Natural Gas Storage Change,United States,1,-237.000,-173.000,-245.000
02/07/2019 16:30:00,USD,4-Week Bill Auction,United States,1,2.390,2.390,
02/07/2019 18:00:00,USD,30-Year Bond Auction,United States,1,3.022,3.035,
02/07/2019 20:00:00,USD,Consumer Credit Change,United States,1,16.550,22.150,17.000
02/08/2019 00:30:00,USD,Fed's Bullard speech,United States,2,,,
02/08/2019 07:00:00,EUR,Imports (MoM),Germany,1,1.200,-1.600,0.200
02/08/2019 07:00:00,EUR,Current Account n.s.a.,Germany,1,21.000,21.400,
02/08/2019 07:00:00,EUR,Exports (MoM),Germany,1,1.500,-0.400,0.200
02/08/2019 07:00:00,EUR,Trade Balance s.a.,Germany,2,19.400,19.000,18.400
02/08/2019 07:45:00,EUR,Industrial Output (MoM),France,1,0.800,-1.300,0.600
02/08/2019 07:45:00,EUR,Nonfarm Payrolls (QoQ),France,1,0.100,0.100,0.100
02/08/2019 18:00:00,USD,Baker Hughes US Oil Rig Count,United States,1,854.000,847.000,
02/08/2019 20:30:00,EUR,CFTC EUR NC Net Positions,European Monetary Union,1,-40.500,-46.600,
02/08/2019 20:30:00,USD,CFTC Oil NC Net Positions,United States,1,277.200,298.700,
02/08/2019 20:30:00,USD,CFTC Gold NC Net Positions,United States,1,99.200,123.800,
02/08/2019 20:30:00,USD,CFTC USD NC Net Positions,United States,1,131.800,165.500,
02/11/2019 00:00:00,EUR,Eurogroup Meeting,European Monetary Union,2,,,
02/11/2019 16:15:00,USD,Fed's Bowman speech,United States,2,,,
02/11/2019 16:30:00,USD,6-Month Bill Auction,United States,1,2.450,2.440,
02/11/2019 16:30:00,USD,3-Month Bill Auction,United States,1,2.400,2.385,
02/12/2019 00:00:00,EUR,EcoFin Meeting,European Monetary Union,2,,,
02/12/2019 08:00:00,EUR,German Buba President Weidmann speech,Germany,2,,,
02/12/2019 11:00:00,USD,NFIB Business Optimism Index,United States,1,101.200,104.400,103.200
02/12/2019 13:55:00,USD,Redbook Index (MoM),United States,1,-1.800,-2.000,
02/12/2019 13:55:00,USD,Redbook Index (YoY),United States,1,4.600,5.700,
02/12/2019 15:00:00,USD,JOLTS Job Openings,United States,1,7.335,6.888,6.900
02/12/2019 16:45:00,USD,Fed's Chair Powell speech,United States,3,,,
02/12/2019 21:30:00,USD,API Weekly Crude Oil Stock,United States,1,-0.998,2.514,
02/12/2019 22:30:00,USD,Fed's George speech,United States,1,,,
02/12/2019 23:30:00,USD,Fed's Mester speech,United States,2,,,
02/12/2019 23:30:00,EUR,ECB's Lautenschläger speech,European Monetary Union,2,,,
02/13/2019 10:00:00,EUR,Industrial Production w.d.a. (YoY),European Monetary Union,1,-4.200,-3.300,-3.200
02/13/2019 10:00:00,EUR,Industrial Production s.a. (MoM),European Monetary Union,2,-0.900,-1.700,-0.400
02/13/2019 10:42:47,EUR,30-y Bond Auction,Germany,1,0.720,0.850,
02/13/2019 12:00:00,USD,MBA Mortgage Applications,United States,1,-3.700,-2.500,
02/13/2019 12:15:00,USD,Fed's Bostic speech,United States,2,,,
02/13/2019 13:30:00,USD,Consumer Price Index Core s.a,United States,2,260.701,260.030,
02/13/2019 13:30:00,USD,Consumer Price Index (MoM),United States,2,0.000,-0.100,0.100
02/13/2019 13:30:00,USD,Consumer Price Index (YoY),United States,2,1.600,1.900,1.500
02/13/2019 13:30:00,USD,Consumer Price Index ex Food & Energy (YoY),United States,3,2.200,2.200,2.100
02/13/2019 13:30:00,USD,Consumer Price Index n.s.a (MoM),United States,1,251.710,251.230,251.520
02/13/2019 13:30:00,USD,Consumer Price Index ex Food & Energy (MoM),United States,3,0.200,0.200,0.200
02/13/2019 13:50:00,USD,Fed's Mester speech,United States,2,,,
02/13/2019 15:30:00,USD,EIA Crude Oil Stocks Change,United States,1,3.633,1.263,2.668
02/13/2019 19:00:00,USD,Monthly Budget Statement,United States,2,-14.000,-205.000,-11.000
02/14/2019 06:30:00,EUR,ILO Unemployment,France,1,8.800,9.100,9.100
02/14/2019 07:00:00,EUR,Wholesale Price Index (YoY),Germany,1,1.100,2.500,
02/14/2019 07:00:00,EUR,Wholesale Price Index (MoM),Germany,1,-0.700,-1.200,
02/14/2019 07:00:00,EUR,Gross Domestic Product (YoY),Germany,2,0.900,1.100,0.700
02/14/2019 07:00:00,EUR,Gross Domestic Product (QoQ),Germany,3,0.000,-0.200,0.100
02/14/2019 07:00:00,EUR,Gross Domestic Product w.d.a (YoY),Germany,2,0.600,1.100,0.900
02/14/2019 10:00:00,EUR,Gross Domestic Product s.a. (YoY),European Monetary Union,3,1.200,1.200,1.200
02/14/2019 10:00:00,EUR,Gross Domestic Product s.a. (QoQ),European Monetary Union,3,0.200,0.200,0.200
02/14/2019 10:00:00,EUR,Employment Change (YoY),European Monetary Union,1,1.200,1.300,1.200
02/14/2019 10:00:00,EUR,Employment Change (QoQ),European Monetary Union,1,0.300,0.200,0.200
02/14/2019 13:30:00,USD,Retail Sales (MoM),United States,2,-1.200,0.200,0.200
02/14/2019 13:30:00,USD,Retail Sales Control Group,United States,3,-1.700,0.900,0.400
02/14/2019 13:30:00,USD,Retail Sales ex Autos (MoM),United States,3,-1.800,0.200,0.100
02/14/2019 13:30:00,USD,Producer Price Index (YoY),United States,1,2.000,2.500,2.100
02/14/2019 13:30:00,USD,Producer Price Index ex Food & Energy (YoY),United States,2,2.600,2.700,2.500
02/14/2019 13:30:00,USD,Producer Price Index ex Food & Energy (MoM),United States,1,0.300,-0.100,0.200
02/14/2019 13:30:00,USD,Producer Price Index (MoM),United States,1,-0.100,-0.200,0.100
02/14/2019 13:30:00,USD,Initial Jobless Claims,United States,2,239.000,234.000,225.000
02/14/2019 13:30:00,USD,Initial Jobless Claims 4-week average,United States,2,229.000,225.500,
02/14/2019 13:30:00,USD,Continuing Jobless Claims,United States,2,1.773,1.736,1.740
02/14/2019 15:00:00,USD,Business Inventories,United States,1,-0.100,0.600,0.300
02/14/2019 15:30:00,USD,EIA Natural Gas Storage Change,United States,1,-78.000,-237.000,-85.000
02/14/2019 16:30:00,USD,4-Week Bill Auction,United States,1,2.395,2.390,
02/15/2019 10:00:00,EUR,Trade Balance n.s.a.,European Monetary Union,1,17.000,19.000,
02/15/2019 10:00:00,EUR,Trade Balance s.a.,European Monetary Union,1,15.600,15.100,
02/15/2019 13:00:00,EUR,ECB's Cœuré speech,European Monetary Union,2,,,
02/15/2019 13:30:00,USD,NY Empire State Manufacturing Index,United States,1,8.800,3.900,7.000
02/15/2019 13:30:00,USD,Import Price Index (MoM),United States,1,-0.500,-1.000,-0.100
02/15/2019 13:30:00,USD,Export Price Index (YoY),United States,1,-0.200,1.100,
02/15/2019 13:30:00,USD,Export Price Index (MoM),United States,1,-0.600,-0.600,-0.100
02/15/2019 13:30:00,USD,Import Price Index (YoY),United States,1,-1.700,-0.600,
02/15/2019 14:15:00,USD,Capacity Utilization,United States,1,78.200,78.700,78.700
02/15/2019 14:15:00,USD,Industrial Production (MoM),United States,2,-0.600,0.300,0.100
02/15/2019 14:55:00,USD,Fed's Bostic speech,United States,2,,,
02/15/2019 15:00:00,USD,Michigan Consumer Sentiment Index,United States,3,95.500,91.200,93.000
02/15/2019 15:30:00,USD,President Trump speech,United States,2,,,
02/15/2019 18:00:00,USD,Baker Hughes US Oil Rig Count,United States,1,857.000,854.000,
02/15/2019 20:30:00,EUR,CFTC EUR NC Net Positions,European Monetary Union,1,-41.000,-40.500,
02/15/2019 20:30:00,USD,CFTC Gold NC Net Positions,United States,1,74.100,99.200,
02/15/2019 20:30:00,USD,CFTC Oil NC Net Positions,United States,1,334.900,277.200,
02/15/2019 20:30:00,USD,CFTC USD NC Net Positions,United States,1,-4.600,131.800,
02/15/2019 21:00:00,USD,Net Long-Term TIC Flows,United States,1,-48.300,37.600,
02/15/2019 21:00:00,USD,Total Net TIC Flows,United States,1,-33.100,31.000,
02/18/2019 00:00:00,USD,President's Day,United States,0,,,
02/18/2019 11:00:00,EUR,German Buba Monthly Report,Germany,1,,,
02/19/2019 09:00:00,EUR,Current Account n.s.a,European Monetary Union,1,32.990,23.200,36.200
02/19/2019 09:00:00,EUR,Current Account s.a,European Monetary Union,1,16.200,20.300,21.400
02/19/2019 10:00:00,EUR,Construction Output w.d.a (YoY),European Monetary Union,1,0.700,0.900,2.100
02/19/2019 10:00:00,EUR,Construction Output  s.a (MoM),European Monetary Union,1,-0.370,-0.090,-0.500
02/19/2019 10:00:00,EUR,ZEW Survey - Economic Sentiment,Germany,3,-13.400,-15.000,-14.000
02/19/2019 10:00:00,EUR,ZEW Survey - Current Situation,Germany,2,15.000,27.600,23.000
02/19/2019 10:00:00,EUR,ZEW Survey - Economic Sentiment,European Monetary Union,2,-16.600,-20.900,-18.200
02/19/2019 10:15:00,EUR,ECB's De Guindos speech,European Monetary Union,2,,,
02/19/2019 13:50:00,USD,Fed's Mester speech,United States,2,,,
02/19/2019 15:00:00,EUR,ECB's Praet speech,European Monetary Union,2,,,
02/19/2019 15:00:00,USD,NAHB Housing Market Index,United States,1,62.000,58.000,59.000
02/19/2019 16:30:00,USD,6-Month Bill Auction,United States,1,2.455,2.450,
02/19/2019 16:30:00,USD,3-Month Bill Auction,United States,1,2.395,2.400,
02/20/2019 07:00:00,EUR,ECB's Praet speech,European Monetary Union,2,,,
02/20/2019 07:00:00,EUR,Producer Price Index (MoM),Germany,2,0.400,-0.400,-0.200
02/20/2019 07:00:00,EUR,Producer Price Index (YoY),Germany,1,2.600,2.700,2.200
02/20/2019 12:00:00,USD,MBA Mortgage Applications,United States,1,3.600,-3.700,
02/20/2019 13:55:00,USD,Redbook Index (YoY),United States,1,5.400,4.600,
02/20/2019 13:55:00,USD,Redbook Index (MoM),United States,1,-1.500,-1.800,
02/20/2019 15:00:00,EUR,Consumer Confidence,European Monetary Union,1,-7.400,-7.900,-7.800
02/20/2019 19:00:00,USD,FOMC Minutes,United States,3,,,
02/20/2019 21:30:00,USD,API Weekly Crude Oil Stock,United States,1,1.260,-0.998,
02/21/2019 07:00:00,EUR,Harmonized Index of Consumer Prices (MoM),Germany,1,-1.000,-1.000,-1.000
02/21/2019 07:00:00,EUR,Harmonized Index of Consumer Prices (YoY),Germany,3,1.700,1.700,1.700
02/21/2019 07:00:00,EUR,Consumer Price Index (MoM),Germany,1,-0.800,-0.800,-0.800
02/21/2019 07:00:00,EUR,Consumer Price Index (YoY),Germany,1,1.400,1.400,1.400
02/21/2019 07:45:00,EUR,Consumer Price Index (EU norm) (MoM),France,1,-0.600,-0.600,-0.600
02/21/2019 07:45:00,EUR,Consumer Price Index (EU norm) (YoY),France,1,1.400,1.400,1.400
02/21/2019 07:45:00,EUR,Inflation ex-tobacco (MoM),France,1,-0.500,0.000,
02/21/2019 07:45:00,EUR,Business Climate,France,1,103.000,103.000,102.000
02/21/2019 08:15:00,EUR,Markit Manufacturing PMI,France,1,51.400,51.200,51.000
02/21/2019 08:15:00,EUR,Markit PMI Composite,France,1,49.900,48.200,49.000
02/21/2019 08:15:00,EUR,Markit Services PMI,France,1,49.800,47.800,48.700
02/21/2019 08:30:00,EUR,Markit Manufacturing PMI,Germany,3,47.600,49.700,49.700
02/21/2019 08:30:00,EUR,Markit Services PMI,Germany,2,55.100,53.000,52.900
02/21/2019 08:30:00,EUR,Markit PMI Composite,Germany,3,52.700,52.100,52.000
02/21/2019 09:00:00,EUR,Markit Services PMI,European Monetary Union,2,52.300,51.200,51.400
02/21/2019 09:00:00,EUR,Markit Manufacturing PMI,European Monetary Union,2,49.200,50.500,50.300
02/21/2019 09:00:00,EUR,Markit PMI Composite,European Monetary Union,3,51.400,51.000,51.100
02/21/2019 12:30:00,EUR,ECB Monetary Policy Meeting Accounts,European Monetary Union,3,,,
02/21/2019 12:50:00,USD,Fed's Bostic speech,United States,2,,,
02/21/2019 13:30:00,USD,Continuing Jobless Claims,United States,2,1.725,1.773,1.740
02/21/2019 13:30:00,USD,Initial Jobless Claims 4-week average,United States,2,229.500,229.000,
02/21/2019 13:30:00,USD,Initial Jobless Claims,United States,2,216.000,239.000,229.000
02/21/2019 13:30:00,USD,Nondefense Capital Goods Orders ex Aircraft,United States,3,-0.700,-0.600,
02/21/2019 13:30:00,USD,Durable Goods Orders,United States,2,1.200,0.700,1.500
02/21/2019 13:30:00,USD,Durable Goods Orders ex Defense,United States,2,1.800,-0.100,0.400
02/21/2019 13:30:00,USD,Durable Goods Orders ex Transportation,United States,2,0.100,-0.400,0.300
02/21/2019 13:33:12,USD,Philadelphia Fed Manufacturing Survey,United States,2,-4.100,17.000,14.000
02/21/2019 14:45:00,USD,Markit Manufacturing PMI,United States,2,53.700,54.900,54.700
02/21/2019 14:45:00,USD,Markit PMI Composite,United States,2,55.800,54.400,55.100
02/21/2019 14:45:00,USD,Markit Services PMI,United States,2,56.200,54.200,54.300
02/21/2019 15:00:00,USD,Existing Home Sales (MoM),United States,2,4.940,4.990,5.000
02/21/2019 15:00:00,USD,Existing Home Sales Change (MoM),United States,1,-1.200,-6.400,0.800
02/21/2019 15:30:00,USD,EIA Natural Gas Storage Change,United States,1,-177.000,-78.000,-162.000
02/21/2019 16:00:00,USD,EIA Crude Oil Stocks Change,United States,1,3.672,3.633,3.080
02/21/2019 16:30:00,USD,4-Week Bill Auction,United States,1,2.390,2.395,
02/22/2019 07:00:00,EUR,Gross Domestic Product w.d.a (YoY),Germany,2,0.600,0.600,0.600
02/22/2019 07:00:00,EUR,Gross Domestic Product (QoQ),Germany,2,0.000,0.000,0.000
02/22/2019 07:00:00,EUR,Gross Domestic Product (YoY),Germany,2,0.900,0.900,0.900
02/22/2019 09:00:00,EUR,IFO - Business Climate,Germany,2,98.500,99.100,99.000
02/22/2019 09:00:00,EUR,IFO - Current Assessment,Germany,2,103.400,104.300,103.900
02/22/2019 09:00:00,EUR,IFO - Expectations,Germany,2,93.800,94.200,94.200
02/22/2019 10:00:00,EUR,Consumer Price Index - Core (YoY),European Monetary Union,2,1.100,1.100,1.100
02/22/2019 10:00:00,EUR,Consumer Price Index (MoM),European Monetary Union,2,-1.000,0.000,-1.100
02/22/2019 10:00:00,EUR,Consumer Price Index - Core (MoM),European Monetary Union,2,-1.500,0.500,-1.500
02/22/2019 10:00:00,EUR,Consumer Price Index (YoY),European Monetary Union,2,1.400,1.400,1.400
02/22/2019 15:15:00,USD,Fed's Williams speech,United States,2,,,
02/22/2019 15:30:00,EUR,ECB's President Draghi speech,European Monetary Union,3,,,
02/22/2019 16:00:00,USD,Fed Monetary Policy Report,United States,2,,,
02/22/2019 17:00:00,USD,Fed's Clarida speech,United States,2,,,
02/22/2019 18:00:00,USD,Baker Hughes US Oil Rig Count,United States,1,853.000,857.000,
02/22/2019 18:30:00,USD,Fed's Quarles speech,United States,2,,,
02/22/2019 18:30:00,USD,Fed's Bullard speech,United States,2,,,
02/22/2019 20:30:00,EUR,CFTC EUR NC Net Positions,European Monetary Union,1,-52.000,-41.000,
02/22/2019 20:30:00,USD,CFTC USD NC Net Positions,United States,1,-116.200,-4.600,
02/22/2019 20:30:00,USD,CFTC Oil NC Net Positions,United States,1,321.600,334.900,
02/22/2019 20:30:00,USD,CFTC Gold NC Net Positions,United States,1,109.100,74.100,
02/22/2019 22:30:00,USD,Fed's Williams speech,United States,2,,,
02/25/2019 13:30:00,USD,"Chicago Fed National Activity Index ",United States,2,-0.430,0.270,
02/25/2019 15:00:00,USD,Wholesale Inventories,United States,1,1.100,0.300,0.300
02/25/2019 15:30:00,USD,Dallas Fed Manufacturing Business Index,United States,1,13.100,1.000,
02/25/2019 16:00:00,USD,Fed's Clarida speech,United States,2,,,
02/25/2019 16:30:00,USD,3-Month Bill Auction,United States,1,2.405,2.395,
02/25/2019 16:30:00,USD,6-Month Bill Auction,United States,1,2.455,2.455,
02/25/2019 18:00:00,USD,5-Year Note Auction,United States,1,2.489,2.576,
02/25/2019 18:00:00,USD,2-Year Note Auction,United States,1,2.503,2.600,
02/26/2019 07:00:00,EUR,Gfk Consumer Confidence Survey,Germany,2,10.800,10.800,10.800
02/26/2019 07:45:00,EUR,Consumer Confidence,France,1,95.000,91.000,92.000
02/26/2019 13:30:00,USD,Building Permits Change,United States,1,0.300,5.000,-2.800
02/26/2019 13:30:00,USD,Housing Starts Change,United States,1,-11.200,3.200,-0.500
02/26/2019 13:30:00,USD,Building Permits (MoM),United States,2,1.326,1.322,1.290
02/26/2019 13:30:00,USD,Housing Starts (MoM),United States,2,1.078,1.256,1.250
02/26/2019 13:55:00,USD,Redbook Index (YoY),United States,1,5.200,5.400,
02/26/2019 13:55:00,USD,Redbook Index (MoM),United States,1,-1.400,-1.500,
02/26/2019 14:00:00,USD,S&P/Case-Shiller Home Price Indices (YoY),United States,2,4.200,4.700,4.500
02/26/2019 14:03:29,USD,Housing Price Index (MoM),United States,2,0.300,0.400,
02/26/2019 14:30:00,EUR,ECB's Mersch speech,European Monetary Union,2,,,
02/26/2019 14:45:00,USD,Fed's Chair Powell testifies,United States,3,,,
02/26/2019 15:00:00,USD,Consumer Confidence,United States,2,,,
02/26/2019 15:00:00,USD,Richmond Fed Manufacturing Index,United States,1,16.000,-2.000,8.000
02/26/2019 16:30:00,USD,52-Week Bill Auction,United States,1,2.470,2.515,
02/26/2019 18:00:00,USD,7-Year Note Auction,United States,1,2.538,2.625,
02/26/2019 20:30:00,USD,CFTC USD NC Net Positions,United States,1,-119.500,-116.200,
02/26/2019 20:30:00,USD,CFTC Gold NC Net Positions,United States,1,104.900,109.100,
02/26/2019 20:30:00,USD,CFTC Oil NC Net Positions,United States,1,288.200,321.600,
02/26/2019 20:30:00,EUR,CFTC EUR NC Net Positions,European Monetary Union,1,-63.900,-52.000,
02/26/2019 21:30:00,USD,API Weekly Crude Oil Stock,United States,1,-4.200,1.260,
02/27/2019 08:30:00,EUR,ECB's Cœuré speech,European Monetary Union,2,,,
02/27/2019 09:00:00,EUR,M3 Money Supply (3m),European Monetary Union,1,3.900,3.900,
02/27/2019 09:00:00,EUR,Private Loans (YoY),European Monetary Union,1,3.200,3.300,
02/27/2019 09:00:00,EUR,M3 Money Supply (YoY),European Monetary Union,1,3.800,4.100,4.000
02/27/2019 10:00:00,EUR,Business Climate,European Monetary Union,1,0.690,0.690,0.600
02/27/2019 10:00:00,EUR,Industrial Confidence,European Monetary Union,1,-0.400,0.500,0.100
02/27/2019 10:00:00,EUR,Economic Sentiment Indicator,European Monetary Union,1,106.100,106.200,106.000
02/27/2019 10:00:00,EUR,Consumer Confidence,European Monetary Union,1,-7.400,-7.400,-7.400
02/27/2019 10:00:00,EUR,Services Sentiment,European Monetary Union,1,12.100,11.000,11.000
02/27/2019 10:00:00,EUR,German Buba President Weidmann speech,Germany,2,,,
02/27/2019 10:40:00,EUR,10-y Bond Auction,Germany,2,0.120,0.200,
02/27/2019 12:00:00,USD,MBA Mortgage Applications,United States,1,5.300,3.600,
02/27/2019 13:30:00,USD,Goods Trade Balance,United States,1,-79.490,-70.480,
02/27/2019 14:00:00,USD,Fed's Chair Powell testifies,United States,3,,,
02/27/2019 15:00:00,USD,Pending Home Sales (YoY),United States,1,-2.300,-9.800,
02/27/2019 15:00:00,USD,Pending Home Sales (MoM),United States,2,4.600,-2.200,0.400
02/27/2019 15:00:00,USD,Factory Orders (MoM),United States,2,0.100,-0.600,0.500
02/27/2019 15:30:00,USD,EIA Crude Oil Stocks Change,United States,1,-8.647,3.672,2.842
02/28/2019 07:00:00,EUR,Import Price Index (MoM),Germany,1,-0.200,-1.300,0.200
02/28/2019 07:00:00,EUR,Import Price Index (YoY),Germany,1,0.800,1.600,1.300
02/28/2019 07:45:00,EUR,Producer Prices (MoM),France,1,0.100,-1.100,
02/28/2019 07:45:00,EUR,Consumer Price Index (EU norm) (MoM),France,1,0.100,-0.600,
02/28/2019 07:45:00,EUR,Consumer Price Index (EU norm) (YoY),France,2,1.500,1.400,1.700
02/28/2019 07:45:00,EUR,Consumer Spending (MoM),France,1,1.200,-1.500,1.000
02/28/2019 07:45:00,EUR,Gross Domestic Product (QoQ),France,1,0.300,0.300,0.300
02/28/2019 13:00:00,EUR,Consumer Price Index (YoY),Germany,1,1.600,1.400,1.500
02/28/2019 13:00:00,EUR,Consumer Price Index (MoM),Germany,1,0.500,-0.800,0.500
02/28/2019 13:00:00,EUR,Harmonized Index of Consumer Prices (YoY),Germany,3,1.700,1.700,1.700
02/28/2019 13:00:00,EUR,Harmonized Index of Consumer Prices (MoM),Germany,1,0.500,-1.000,0.600
02/28/2019 13:00:00,USD,Fed's Clarida speech,United States,2,,,
02/28/2019 13:30:00,USD,Continuing Jobless Claims,United States,2,1.805,1.725,1.733
02/28/2019 13:30:00,USD,Initial Jobless Claims,United States,2,225.000,216.000,220.000
02/28/2019 13:30:00,USD,Initial Jobless Claims 4-week average,United States,2,224.500,229.500,
02/28/2019 13:30:00,USD,Gross Domestic Product Annualized,United States,3,2.600,3.400,2.300
02/28/2019 13:30:00,USD,Gross Domestic Product Price Index,United States,2,2.000,1.500,1.700
02/28/2019 13:30:00,USD,Core Personal Consumption Expenditures (QoQ),United States,2,1.700,1.600,1.600
02/28/2019 13:30:00,USD,Personal Consumption Expenditures Prices (QoQ),United States,2,1.500,1.600,1.500
02/28/2019 13:50:00,USD,Fed's Bostic speech,United States,2,,,
02/28/2019 14:51:18,USD,Chicago Purchasing Managers' Index,United States,2,64.700,56.700,57.000
02/28/2019 15:30:00,USD,EIA Natural Gas Storage Change,United States,1,-166.000,-177.000,-171.000
02/28/2019 16:00:00,USD,Kansas Fed Manufacturing Activity,United States,1,-4.000,2.000,
